order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
26066,20932,Shipped,M,2023-04-16 01:00:00 UTC,,2023-04-18 08:11:00 UTC,,2
26085,20948,Shipped,M,2023-06-30 18:25:00 UTC,,2023-07-02 02:03:00 UTC,,1
26223,21046,Shipped,M,2023-06-17 08:43:00 UTC,,2023-06-18 00:03:00 UTC,,1
26262,21076,Shipped,M,2023-02-15 02:49:00 UTC,,2023-02-17 04:40:00 UTC,,1
26283,21093,Shipped,M,2023-06-29 16:10:00 UTC,,2023-07-01 07:40:00 UTC,,1
26286,21093,Shipped,M,2023-06-22 16:10:00 UTC,,2023-06-24 10:19:00 UTC,,1
26313,21114,Shipped,M,2023-04-29 07:38:00 UTC,,2023-04-30 18:51:00 UTC,,2
26350,21140,Shipped,M,2023-02-03 02:19:00 UTC,,2023-02-05 05:10:00 UTC,,1
26354,21141,Shipped,M,2023-03-21 07:35:00 UTC,,2023-03-22 10:13:00 UTC,,2
26360,21148,Shipped,M,2023-06-13 10:14:00 UTC,,2023-06-13 11:01:00 UTC,,1
26383,21176,Shipped,M,2023-02-14 10:17:00 UTC,,2023-02-15 15:29:00 UTC,,4
26409,21197,Shipped,M,2023-03-17 06:35:00 UTC,,2023-03-19 02:36:00 UTC,,1
26443,21227,Shipped,M,2023-05-27 10:05:00 UTC,,2023-05-27 11:56:00 UTC,,1
26456,21239,Shipped,M,2023-03-29 05:46:00 UTC,,2023-03-31 20:09:00 UTC,,1
26459,21242,Shipped,M,2023-02-18 18:52:00 UTC,,2023-02-19 21:30:00 UTC,,1
26492,21261,Shipped,M,2023-05-10 14:22:00 UTC,,2023-05-11 03:53:00 UTC,,3
26511,21278,Shipped,M,2023-06-09 02:35:00 UTC,,2023-06-10 09:19:00 UTC,,1
26534,21293,Shipped,M,2023-01-15 08:35:00 UTC,,2023-01-16 06:15:00 UTC,,1
26564,21319,Shipped,M,2023-04-30 13:31:00 UTC,,2023-04-30 22:20:00 UTC,,1
26606,21360,Shipped,M,2023-03-22 10:01:00 UTC,,2023-03-24 22:52:00 UTC,,1
26609,21362,Shipped,M,2023-04-20 07:33:00 UTC,,2023-04-20 10:52:00 UTC,,2
26626,21374,Shipped,M,2023-06-21 13:16:00 UTC,,2023-06-22 22:29:00 UTC,,3
26627,21374,Shipped,M,2023-03-21 13:16:00 UTC,,2023-03-22 03:26:00 UTC,,1
26661,21413,Shipped,M,2023-04-13 03:16:00 UTC,,2023-04-16 01:47:00 UTC,,2
26666,21417,Shipped,M,2023-06-10 14:58:00 UTC,,2023-06-12 23:20:00 UTC,,1
26681,21427,Shipped,M,2023-04-06 11:23:00 UTC,,2023-04-07 00:35:00 UTC,,1
26762,21490,Shipped,M,2023-05-01 01:08:00 UTC,,2023-05-03 09:23:00 UTC,,1
26802,21523,Shipped,M,2023-05-14 08:46:00 UTC,,2023-05-17 00:20:00 UTC,,2
26857,21568,Shipped,M,2023-01-11 18:55:00 UTC,,2023-01-12 21:24:00 UTC,,1
26867,21577,Shipped,M,2023-01-20 11:35:00 UTC,,2023-01-20 15:37:00 UTC,,1
26893,21601,Shipped,M,2023-03-16 11:50:00 UTC,,2023-03-19 02:02:00 UTC,,1
26907,21613,Shipped,M,2023-05-05 06:41:00 UTC,,2023-05-07 00:36:00 UTC,,1
26908,21613,Shipped,M,2023-03-16 06:41:00 UTC,,2023-03-16 18:29:00 UTC,,1
26938,21643,Shipped,M,2023-01-30 10:45:00 UTC,,2023-01-31 16:57:00 UTC,,1
26972,21664,Shipped,M,2023-04-30 01:45:00 UTC,,2023-05-01 08:58:00 UTC,,2
26992,21684,Shipped,M,2023-06-25 15:42:00 UTC,,2023-06-27 10:37:00 UTC,,1
27014,21695,Shipped,M,2023-06-28 05:54:00 UTC,,2023-06-28 13:35:00 UTC,,1
27042,21720,Shipped,M,2023-06-14 03:02:00 UTC,,2023-06-14 20:19:00 UTC,,4
27058,21736,Shipped,M,2023-06-23 14:06:00 UTC,,2023-06-25 06:23:00 UTC,,1
27074,21747,Shipped,M,2023-06-16 16:34:00 UTC,,2023-06-17 14:52:00 UTC,,1
27094,21756,Shipped,M,2023-06-04 15:28:00 UTC,,2023-06-05 17:55:00 UTC,,1
27155,21805,Shipped,M,2023-04-21 07:00:00 UTC,,2023-04-24 04:46:00 UTC,,2
27226,21873,Shipped,M,2023-05-29 17:02:00 UTC,,2023-06-01 06:04:00 UTC,,1
27234,21879,Shipped,M,2023-05-06 03:28:00 UTC,,2023-05-07 09:01:00 UTC,,1
27239,21882,Shipped,M,2023-06-17 01:04:00 UTC,,2023-06-17 21:22:00 UTC,,1
27246,21887,Shipped,M,2023-04-20 06:49:00 UTC,,2023-04-21 13:31:00 UTC,,1
27248,21888,Shipped,M,2023-04-22 07:29:00 UTC,,2023-04-24 17:15:00 UTC,,1
27308,21945,Shipped,M,2023-03-29 00:15:00 UTC,,2023-03-31 23:08:00 UTC,,1
27321,21954,Shipped,M,2023-06-27 11:57:00 UTC,,2023-06-27 17:06:00 UTC,,1
27331,21962,Shipped,M,2023-03-09 14:04:00 UTC,,2023-03-10 14:17:00 UTC,,1
27468,22074,Shipped,M,2023-06-25 16:06:00 UTC,,2023-06-27 01:32:00 UTC,,1
27481,22086,Shipped,M,2023-04-17 11:55:00 UTC,,2023-04-20 00:27:00 UTC,,2
27547,22150,Shipped,M,2023-03-24 11:31:00 UTC,,2023-03-25 21:15:00 UTC,,3
27659,22243,Shipped,M,2023-01-05 12:28:00 UTC,,2023-01-07 17:44:00 UTC,,1
27673,22251,Shipped,M,2023-06-21 18:59:00 UTC,,2023-06-23 03:32:00 UTC,,1
27729,22305,Shipped,M,2023-01-02 14:00:00 UTC,,2023-01-03 02:12:00 UTC,,1
27780,22349,Shipped,M,2023-03-11 05:58:00 UTC,,2023-03-12 08:53:00 UTC,,2
27821,22388,Shipped,M,2023-03-24 16:28:00 UTC,,2023-03-25 06:05:00 UTC,,1
27891,22445,Shipped,M,2023-02-17 09:03:00 UTC,,2023-02-18 01:14:00 UTC,,1
27948,22487,Shipped,M,2023-06-15 16:41:00 UTC,,2023-06-16 06:11:00 UTC,,1
27991,22524,Shipped,M,2023-02-16 17:00:00 UTC,,2023-02-19 15:12:00 UTC,,1
28001,22528,Shipped,M,2023-04-28 05:04:00 UTC,,2023-04-30 23:34:00 UTC,,1
28013,22540,Shipped,M,2023-01-27 14:49:00 UTC,,2023-01-28 17:45:00 UTC,,1
28034,22557,Shipped,M,2023-04-30 10:12:00 UTC,,2023-05-01 10:43:00 UTC,,4
28054,22574,Shipped,M,2023-06-25 09:20:00 UTC,,2023-06-28 01:31:00 UTC,,1
28057,22578,Shipped,M,2023-04-15 15:34:00 UTC,,2023-04-17 20:02:00 UTC,,4
28093,22609,Shipped,M,2023-01-06 16:52:00 UTC,,2023-01-06 20:45:00 UTC,,2
28112,22621,Shipped,M,2023-04-20 05:10:00 UTC,,2023-04-21 06:33:00 UTC,,1
28155,22657,Shipped,M,2023-05-13 16:31:00 UTC,,2023-05-14 15:49:00 UTC,,1
28156,22659,Shipped,M,2023-05-19 07:55:00 UTC,,2023-05-20 03:20:00 UTC,,1
28158,22661,Shipped,M,2023-06-26 00:25:00 UTC,,2023-06-28 20:25:00 UTC,,1
28204,22694,Shipped,M,2023-02-25 11:03:00 UTC,,2023-02-26 07:26:00 UTC,,1
28222,22713,Shipped,M,2023-02-05 07:55:00 UTC,,2023-02-05 23:48:00 UTC,,2
28224,22715,Shipped,M,2023-06-09 16:59:00 UTC,,2023-06-12 05:47:00 UTC,,1
28242,22727,Shipped,M,2023-03-09 03:16:00 UTC,,2023-03-10 18:26:00 UTC,,2
28246,22729,Shipped,M,2023-02-13 18:25:00 UTC,,2023-02-15 00:30:00 UTC,,1
28268,22747,Shipped,M,2023-06-20 01:03:00 UTC,,2023-06-20 14:02:00 UTC,,2
28287,22761,Shipped,M,2023-01-26 03:55:00 UTC,,2023-01-28 04:30:00 UTC,,1
28300,22773,Shipped,M,2023-02-04 10:00:00 UTC,,2023-02-06 00:38:00 UTC,,3
28369,22835,Shipped,M,2023-06-22 01:51:00 UTC,,2023-06-23 22:28:00 UTC,,1
28385,22850,Shipped,M,2023-03-01 07:34:00 UTC,,2023-03-04 07:27:00 UTC,,2
28395,22857,Shipped,M,2023-04-15 00:14:00 UTC,,2023-04-15 05:53:00 UTC,,1
28429,22886,Shipped,M,2023-01-21 12:50:00 UTC,,2023-01-22 19:40:00 UTC,,2
28517,22958,Shipped,M,2023-05-21 16:06:00 UTC,,2023-05-21 22:27:00 UTC,,2
28575,23006,Shipped,M,2023-01-16 05:39:00 UTC,,2023-01-17 03:52:00 UTC,,1
28578,23007,Shipped,M,2023-05-14 18:08:00 UTC,,2023-05-17 06:34:00 UTC,,1
28618,23040,Shipped,M,2023-03-20 17:50:00 UTC,,2023-03-20 23:31:00 UTC,,1
28679,23084,Shipped,M,2023-01-06 03:08:00 UTC,,2023-01-07 03:01:00 UTC,,1
28713,23109,Shipped,M,2023-03-05 18:52:00 UTC,,2023-03-08 03:54:00 UTC,,3
28749,23134,Shipped,M,2023-06-21 04:55:00 UTC,,2023-06-22 23:59:00 UTC,,1
28751,23134,Shipped,M,2023-01-03 04:55:00 UTC,,2023-01-05 01:39:00 UTC,,2
28805,23185,Shipped,M,2023-03-25 02:52:00 UTC,,2023-03-27 12:23:00 UTC,,1
28820,23197,Shipped,M,2023-05-24 07:19:00 UTC,,2023-05-24 22:07:00 UTC,,1
28851,23223,Shipped,M,2023-05-22 05:23:00 UTC,,2023-05-23 15:20:00 UTC,,2
28875,23246,Shipped,M,2023-02-13 13:24:00 UTC,,2023-02-14 18:27:00 UTC,,4
28903,23268,Shipped,M,2023-06-27 04:50:00 UTC,,2023-06-27 19:41:00 UTC,,4
28905,23270,Shipped,M,2023-04-27 15:09:00 UTC,,2023-04-30 01:37:00 UTC,,1
28910,23273,Shipped,M,2023-01-15 02:58:00 UTC,,2023-01-17 18:41:00 UTC,,2
28930,23288,Shipped,M,2023-01-13 05:38:00 UTC,,2023-01-14 09:33:00 UTC,,4
28987,23321,Shipped,M,2023-06-17 04:33:00 UTC,,2023-06-18 22:59:00 UTC,,1
28994,23331,Shipped,M,2023-03-19 15:23:00 UTC,,2023-03-21 17:28:00 UTC,,1
29077,23415,Shipped,M,2023-06-18 05:28:00 UTC,,2023-06-19 05:15:00 UTC,,3
29092,23427,Shipped,M,2023-05-05 09:31:00 UTC,,2023-05-07 12:47:00 UTC,,1
29100,23435,Shipped,M,2023-02-01 01:06:00 UTC,,2023-02-01 10:11:00 UTC,,2
29101,23436,Shipped,M,2023-04-21 14:39:00 UTC,,2023-04-22 02:39:00 UTC,,3
29134,23464,Shipped,M,2023-06-01 13:03:00 UTC,,2023-06-03 04:43:00 UTC,,1
29150,23479,Shipped,M,2023-06-26 02:58:00 UTC,,2023-06-27 00:09:00 UTC,,1
29186,23507,Shipped,M,2023-03-05 03:23:00 UTC,,2023-03-07 07:05:00 UTC,,3
29255,23553,Shipped,M,2023-06-03 01:11:00 UTC,,2023-06-04 06:04:00 UTC,,1
29256,23554,Shipped,M,2023-02-19 17:45:00 UTC,,2023-02-21 03:18:00 UTC,,1
29284,23580,Shipped,M,2023-04-21 14:06:00 UTC,,2023-04-24 04:56:00 UTC,,4
29316,23610,Shipped,M,2023-01-06 15:00:00 UTC,,2023-01-06 19:44:00 UTC,,1
29331,23630,Shipped,M,2023-03-31 05:26:00 UTC,,2023-04-01 17:53:00 UTC,,1
29338,23636,Shipped,M,2023-05-06 09:48:00 UTC,,2023-05-09 08:38:00 UTC,,2
29341,23639,Shipped,M,2023-02-01 04:51:00 UTC,,2023-02-01 15:37:00 UTC,,1
29381,23673,Shipped,M,2023-02-18 16:03:00 UTC,,2023-02-19 09:46:00 UTC,,1
29408,23700,Shipped,M,2023-03-07 12:33:00 UTC,,2023-03-08 05:43:00 UTC,,1
29471,23757,Shipped,M,2023-05-05 18:55:00 UTC,,2023-05-06 15:39:00 UTC,,1
29490,23771,Shipped,M,2023-04-22 13:18:00 UTC,,2023-04-24 23:03:00 UTC,,1
29567,23841,Shipped,M,2023-05-11 06:54:00 UTC,,2023-05-11 15:23:00 UTC,,1
29575,23848,Shipped,M,2023-04-17 09:54:00 UTC,,2023-04-19 22:19:00 UTC,,1
29582,23856,Shipped,M,2023-06-09 08:11:00 UTC,,2023-06-09 22:37:00 UTC,,1
29632,23893,Shipped,M,2023-01-30 17:53:00 UTC,,2023-01-30 22:11:00 UTC,,1
29637,23899,Shipped,M,2023-06-27 12:29:00 UTC,,2023-06-29 04:35:00 UTC,,1
29650,23906,Shipped,M,2023-04-14 01:20:00 UTC,,2023-04-15 01:17:00 UTC,,1
29654,23907,Shipped,M,2023-06-13 03:10:00 UTC,,2023-06-15 13:43:00 UTC,,1
29655,23907,Shipped,M,2023-06-06 03:10:00 UTC,,2023-06-06 15:32:00 UTC,,3
29673,23927,Shipped,M,2023-02-17 12:56:00 UTC,,2023-02-20 05:42:00 UTC,,2
29707,23951,Shipped,M,2023-06-22 09:13:00 UTC,,2023-06-23 19:20:00 UTC,,1
29719,23957,Shipped,M,2023-04-03 00:19:00 UTC,,2023-04-03 13:49:00 UTC,,2
29730,23965,Shipped,M,2023-04-28 00:01:00 UTC,,2023-04-30 05:45:00 UTC,,1
29732,23967,Shipped,M,2023-03-10 16:39:00 UTC,,2023-03-12 20:20:00 UTC,,1
29786,24007,Shipped,M,2023-04-12 02:21:00 UTC,,2023-04-14 17:08:00 UTC,,4
29791,24011,Shipped,M,2023-04-20 14:49:00 UTC,,2023-04-21 07:27:00 UTC,,1
29809,24026,Shipped,M,2023-04-18 05:23:00 UTC,,2023-04-18 05:34:00 UTC,,1
29869,24072,Shipped,M,2023-03-21 03:29:00 UTC,,2023-03-21 15:33:00 UTC,,2
29877,24078,Shipped,M,2023-03-17 07:43:00 UTC,,2023-03-18 23:29:00 UTC,,1
29927,24118,Shipped,M,2023-06-06 03:32:00 UTC,,2023-06-07 10:04:00 UTC,,2
29948,24135,Shipped,M,2023-03-03 12:57:00 UTC,,2023-03-03 23:43:00 UTC,,1
29968,24150,Shipped,M,2023-05-20 07:55:00 UTC,,2023-05-20 16:04:00 UTC,,2
29971,24152,Shipped,M,2023-03-26 09:30:00 UTC,,2023-03-27 10:57:00 UTC,,1
29974,24154,Shipped,M,2023-04-22 14:06:00 UTC,,2023-04-25 05:47:00 UTC,,1
29988,24161,Shipped,M,2023-03-27 07:35:00 UTC,,2023-03-28 16:22:00 UTC,,1
29994,24165,Shipped,M,2023-06-20 16:49:00 UTC,,2023-06-23 15:08:00 UTC,,1
30024,24184,Shipped,M,2023-06-26 04:35:00 UTC,,2023-06-26 21:24:00 UTC,,4
30038,24196,Shipped,M,2023-02-18 14:13:00 UTC,,2023-02-18 22:13:00 UTC,,1
30052,24212,Shipped,M,2023-06-23 05:42:00 UTC,,2023-06-25 11:58:00 UTC,,4
30080,24230,Shipped,M,2023-06-23 04:35:00 UTC,,2023-06-24 15:21:00 UTC,,1
30089,24235,Shipped,M,2023-02-25 17:13:00 UTC,,2023-02-28 13:30:00 UTC,,1
30096,24241,Shipped,M,2023-02-12 09:56:00 UTC,,2023-02-12 23:28:00 UTC,,1
30100,24245,Shipped,M,2023-02-19 07:42:00 UTC,,2023-02-19 08:41:00 UTC,,2
30111,24252,Shipped,M,2023-04-24 13:20:00 UTC,,2023-04-25 01:35:00 UTC,,1
30114,24253,Shipped,M,2023-02-10 17:17:00 UTC,,2023-02-10 21:23:00 UTC,,1
30132,24275,Shipped,M,2023-05-16 18:26:00 UTC,,2023-05-17 09:08:00 UTC,,1
30168,24298,Shipped,M,2023-03-30 13:35:00 UTC,,2023-03-31 20:11:00 UTC,,1
30197,24324,Shipped,M,2023-04-17 12:10:00 UTC,,2023-04-20 06:00:00 UTC,,2
30217,24340,Shipped,M,2023-04-24 17:51:00 UTC,,2023-04-25 03:50:00 UTC,,1
30255,24368,Shipped,M,2023-03-13 11:57:00 UTC,,2023-03-13 13:20:00 UTC,,1
30332,24424,Shipped,M,2023-05-05 01:26:00 UTC,,2023-05-05 09:11:00 UTC,,1
30339,24428,Shipped,M,2023-06-11 18:21:00 UTC,,2023-06-14 16:56:00 UTC,,1
30377,24453,Shipped,M,2023-03-14 02:56:00 UTC,,2023-03-14 12:24:00 UTC,,2
30409,24473,Shipped,M,2023-05-05 16:29:00 UTC,,2023-05-08 14:18:00 UTC,,1
30411,24474,Shipped,M,2023-01-04 03:45:00 UTC,,2023-01-05 11:40:00 UTC,,1
30422,24483,Shipped,M,2023-03-06 13:29:00 UTC,,2023-03-09 02:11:00 UTC,,1
30444,24503,Shipped,M,2023-04-17 03:54:00 UTC,,2023-04-18 18:02:00 UTC,,1
30488,24531,Shipped,M,2023-06-12 00:13:00 UTC,,2023-06-13 22:41:00 UTC,,1
30504,24540,Shipped,M,2023-05-28 05:37:00 UTC,,2023-05-29 12:47:00 UTC,,1
30524,24559,Shipped,M,2023-04-15 12:29:00 UTC,,2023-04-16 22:58:00 UTC,,2
30534,24568,Shipped,M,2023-06-14 18:17:00 UTC,,2023-06-17 15:08:00 UTC,,1
30544,24575,Shipped,M,2023-06-17 02:51:00 UTC,,2023-06-17 18:26:00 UTC,,1
30546,24577,Shipped,M,2023-04-04 12:38:00 UTC,,2023-04-05 07:22:00 UTC,,2
30587,24615,Shipped,M,2023-05-05 09:48:00 UTC,,2023-05-06 04:29:00 UTC,,1
30606,24630,Shipped,M,2023-03-29 16:44:00 UTC,,2023-04-01 00:37:00 UTC,,1
30675,24686,Shipped,M,2023-06-28 04:33:00 UTC,,2023-06-28 22:34:00 UTC,,1
30676,24686,Shipped,M,2023-06-28 04:33:00 UTC,,2023-06-30 19:42:00 UTC,,1
30696,24698,Shipped,M,2023-04-14 00:58:00 UTC,,2023-04-15 16:29:00 UTC,,1
30711,24709,Shipped,M,2023-05-15 11:47:00 UTC,,2023-05-16 00:48:00 UTC,,1
30712,24710,Shipped,M,2023-03-29 16:27:00 UTC,,2023-03-31 03:23:00 UTC,,1
30758,24741,Shipped,M,2023-04-05 07:44:00 UTC,,2023-04-05 09:34:00 UTC,,1
30766,24746,Shipped,M,2023-05-30 17:26:00 UTC,,2023-05-30 19:52:00 UTC,,2
30778,24753,Shipped,M,2023-06-25 05:25:00 UTC,,2023-06-25 11:53:00 UTC,,1
30790,24765,Shipped,M,2023-02-16 17:53:00 UTC,,2023-02-17 15:07:00 UTC,,1
30795,24771,Shipped,M,2023-03-19 04:47:00 UTC,,2023-03-21 15:06:00 UTC,,1
30854,24809,Shipped,M,2023-06-21 00:03:00 UTC,,2023-06-23 14:49:00 UTC,,1
30883,24826,Shipped,M,2023-06-23 11:21:00 UTC,,2023-06-25 13:55:00 UTC,,1
30938,24869,Shipped,M,2023-05-26 12:21:00 UTC,,2023-05-27 03:24:00 UTC,,1
30950,24875,Shipped,M,2023-02-23 18:18:00 UTC,,2023-02-23 22:31:00 UTC,,1
30973,24892,Shipped,M,2023-01-16 16:52:00 UTC,,2023-01-18 04:31:00 UTC,,3
30978,24896,Shipped,M,2023-01-12 09:18:00 UTC,,2023-01-13 11:55:00 UTC,,1
30979,24896,Shipped,M,2023-06-21 09:18:00 UTC,,2023-06-22 10:39:00 UTC,,2
30982,24899,Shipped,M,2023-04-28 08:24:00 UTC,,2023-04-28 18:46:00 UTC,,1
30992,24905,Shipped,M,2023-06-02 09:57:00 UTC,,2023-06-03 08:25:00 UTC,,3
31002,24913,Shipped,M,2023-03-31 02:05:00 UTC,,2023-03-31 05:06:00 UTC,,1
31007,24921,Shipped,M,2023-04-06 13:28:00 UTC,,2023-04-08 03:25:00 UTC,,1
31021,24935,Shipped,M,2023-06-12 07:55:00 UTC,,2023-06-13 13:58:00 UTC,,1
31060,24972,Shipped,M,2023-01-02 17:19:00 UTC,,2023-01-04 18:48:00 UTC,,1
31078,24984,Shipped,M,2023-04-26 14:02:00 UTC,,2023-04-28 23:34:00 UTC,,1
31113,25006,Shipped,M,2023-02-03 03:41:00 UTC,,2023-02-04 12:37:00 UTC,,1
31119,25008,Shipped,M,2023-06-05 01:04:00 UTC,,2023-06-06 13:44:00 UTC,,1
31121,25009,Shipped,M,2023-01-06 06:42:00 UTC,,2023-01-07 10:31:00 UTC,,1
31176,25052,Shipped,M,2023-05-03 02:22:00 UTC,,2023-05-04 11:27:00 UTC,,1
31192,25059,Shipped,M,2023-04-23 06:43:00 UTC,,2023-04-26 02:51:00 UTC,,1
31238,25103,Shipped,M,2023-04-01 11:19:00 UTC,,2023-04-02 07:14:00 UTC,,2
31243,25106,Shipped,M,2023-06-03 07:09:00 UTC,,2023-06-03 09:16:00 UTC,,1
31245,25108,Shipped,M,2023-01-09 12:06:00 UTC,,2023-01-11 09:37:00 UTC,,1
31268,25132,Shipped,M,2023-02-21 03:58:00 UTC,,2023-02-21 19:05:00 UTC,,1
31314,25166,Shipped,M,2023-01-14 02:45:00 UTC,,2023-01-16 02:36:00 UTC,,1
31326,25171,Shipped,M,2023-02-10 15:59:00 UTC,,2023-02-12 18:49:00 UTC,,1
31328,25174,Shipped,M,2023-01-21 10:15:00 UTC,,2023-01-22 16:24:00 UTC,,1
31373,25204,Shipped,M,2023-06-25 06:32:00 UTC,,2023-06-26 08:49:00 UTC,,4
31423,25243,Shipped,M,2023-05-31 05:38:00 UTC,,2023-06-01 23:16:00 UTC,,1
31457,25276,Shipped,M,2023-03-26 02:03:00 UTC,,2023-03-26 23:12:00 UTC,,1
31497,25308,Shipped,M,2023-06-30 10:14:00 UTC,,2023-06-30 17:51:00 UTC,,3
31566,25355,Shipped,M,2023-01-15 00:35:00 UTC,,2023-01-15 18:00:00 UTC,,1
31615,25395,Shipped,M,2023-03-19 10:27:00 UTC,,2023-03-19 16:41:00 UTC,,1
31625,25401,Shipped,M,2023-06-01 14:45:00 UTC,,2023-06-03 03:45:00 UTC,,1
31628,25404,Shipped,M,2023-04-26 12:12:00 UTC,,2023-04-26 22:49:00 UTC,,1
31635,25408,Shipped,M,2023-02-01 06:28:00 UTC,,2023-02-02 02:34:00 UTC,,1
31656,25422,Shipped,M,2023-06-22 08:46:00 UTC,,2023-06-25 06:12:00 UTC,,1
31658,25422,Shipped,M,2023-06-08 08:46:00 UTC,,2023-06-10 16:54:00 UTC,,1
31664,25425,Shipped,M,2023-05-01 02:31:00 UTC,,2023-05-02 01:22:00 UTC,,1
31668,25427,Shipped,M,2023-05-14 16:58:00 UTC,,2023-05-14 23:44:00 UTC,,1
31687,25442,Shipped,M,2023-01-03 00:06:00 UTC,,2023-01-03 15:47:00 UTC,,1
31706,25458,Shipped,M,2023-04-29 04:30:00 UTC,,2023-04-30 00:03:00 UTC,,4
31738,25494,Shipped,M,2023-06-27 11:52:00 UTC,,2023-06-29 01:37:00 UTC,,1
31739,25494,Shipped,M,2023-06-16 11:52:00 UTC,,2023-06-16 23:38:00 UTC,,4
31770,25520,Shipped,M,2023-05-22 02:01:00 UTC,,2023-05-23 17:29:00 UTC,,3
31781,25526,Shipped,M,2023-05-19 14:53:00 UTC,,2023-05-21 02:35:00 UTC,,4
31858,25586,Shipped,M,2023-02-02 06:18:00 UTC,,2023-02-04 00:46:00 UTC,,3
31869,25597,Shipped,M,2023-03-22 00:57:00 UTC,,2023-03-23 09:40:00 UTC,,2
31883,25605,Shipped,M,2023-06-26 06:26:00 UTC,,2023-06-28 17:27:00 UTC,,1
31887,25610,Shipped,M,2023-03-04 13:14:00 UTC,,2023-03-07 05:17:00 UTC,,2
31888,25610,Shipped,M,2023-03-06 13:14:00 UTC,,2023-03-06 14:04:00 UTC,,2
31905,25626,Shipped,M,2023-01-31 18:55:00 UTC,,2023-02-01 16:55:00 UTC,,3
31912,25632,Shipped,M,2023-04-04 17:43:00 UTC,,2023-04-07 10:14:00 UTC,,1
31916,25635,Shipped,M,2023-02-16 11:19:00 UTC,,2023-02-16 18:22:00 UTC,,2
31939,25657,Shipped,M,2023-05-08 03:38:00 UTC,,2023-05-08 10:02:00 UTC,,2
31940,25657,Shipped,M,2023-06-01 03:38:00 UTC,,2023-06-02 15:52:00 UTC,,1
32018,25723,Shipped,M,2023-04-15 01:39:00 UTC,,2023-04-16 00:34:00 UTC,,3
32022,25729,Shipped,M,2023-06-06 08:10:00 UTC,,2023-06-06 23:06:00 UTC,,1
32095,25797,Shipped,M,2023-01-09 11:34:00 UTC,,2023-01-10 23:58:00 UTC,,1
32099,25800,Shipped,M,2023-06-28 16:56:00 UTC,,2023-06-29 09:01:00 UTC,,1
32113,25809,Shipped,M,2023-06-04 10:26:00 UTC,,2023-06-06 17:55:00 UTC,,2
32145,25824,Shipped,M,2023-04-16 14:35:00 UTC,,2023-04-18 07:51:00 UTC,,1
32194,25862,Shipped,M,2023-05-16 14:19:00 UTC,,2023-05-17 17:34:00 UTC,,1
32240,25890,Shipped,M,2023-05-05 04:04:00 UTC,,2023-05-07 12:41:00 UTC,,4
32270,25913,Shipped,M,2023-06-12 18:49:00 UTC,,2023-06-13 17:02:00 UTC,,1
32301,25938,Shipped,M,2023-04-05 02:24:00 UTC,,2023-04-07 18:41:00 UTC,,1
32304,25940,Shipped,M,2023-03-29 15:03:00 UTC,,2023-03-31 02:08:00 UTC,,1
32315,25952,Shipped,M,2023-05-27 03:07:00 UTC,,2023-05-29 18:19:00 UTC,,1
32321,25957,Shipped,M,2023-06-01 02:45:00 UTC,,2023-06-03 21:20:00 UTC,,1
32335,25971,Shipped,M,2023-03-01 16:51:00 UTC,,2023-03-04 04:45:00 UTC,,1
32341,25976,Shipped,M,2023-05-22 02:09:00 UTC,,2023-05-24 06:27:00 UTC,,2
32353,25989,Shipped,M,2023-05-16 15:41:00 UTC,,2023-05-17 01:16:00 UTC,,1
32354,25990,Shipped,M,2023-05-10 16:18:00 UTC,,2023-05-11 10:02:00 UTC,,4
32384,26013,Shipped,M,2023-06-25 08:31:00 UTC,,2023-06-27 05:23:00 UTC,,1
32467,26076,Shipped,M,2023-04-19 02:34:00 UTC,,2023-04-21 18:57:00 UTC,,1
32468,26076,Shipped,M,2023-01-06 02:34:00 UTC,,2023-01-07 20:34:00 UTC,,1
32501,26097,Shipped,M,2023-01-12 05:21:00 UTC,,2023-01-12 21:50:00 UTC,,1
32503,26098,Shipped,M,2023-06-22 03:28:00 UTC,,2023-06-25 02:22:00 UTC,,1
32513,26109,Shipped,M,2023-05-13 16:35:00 UTC,,2023-05-14 00:41:00 UTC,,1
32516,26111,Shipped,M,2023-03-20 11:39:00 UTC,,2023-03-22 12:16:00 UTC,,1
32558,26150,Shipped,M,2023-06-11 11:46:00 UTC,,2023-06-13 03:53:00 UTC,,1
32642,26210,Shipped,M,2023-04-18 00:17:00 UTC,,2023-04-18 15:06:00 UTC,,1
32722,26272,Shipped,M,2023-05-05 18:35:00 UTC,,2023-05-06 19:33:00 UTC,,1
32742,26286,Shipped,M,2023-06-08 15:06:00 UTC,,2023-06-08 20:39:00 UTC,,2
32793,26325,Shipped,M,2023-06-30 12:49:00 UTC,,2023-07-02 10:06:00 UTC,,1
32796,26329,Shipped,M,2023-06-28 12:53:00 UTC,,2023-06-30 18:03:00 UTC,,1
32847,26372,Shipped,M,2023-03-08 16:49:00 UTC,,2023-03-09 15:48:00 UTC,,1
32855,26379,Shipped,M,2023-06-14 08:36:00 UTC,,2023-06-15 11:18:00 UTC,,1
32858,26379,Shipped,M,2023-04-27 08:36:00 UTC,,2023-04-27 13:30:00 UTC,,1
32861,26382,Shipped,M,2023-06-19 01:39:00 UTC,,2023-06-19 05:59:00 UTC,,2
32865,26384,Shipped,M,2023-05-07 10:14:00 UTC,,2023-05-08 02:58:00 UTC,,1
